"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2023-03","Mar-2023","NATUSD","National currency per US dollar","0","Units",,,202.9509,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2023-04","Apr-2023","NATUSD","National currency per US dollar","0","Units",,,216.3661,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2023-05","May-2023","NATUSD","National currency per US dollar","0","Units",,,231.0075,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2023-06","Jun-2023","NATUSD","National currency per US dollar","0","Units",,,248.575,,
"CCUS","Currency exchange rates, monthly average","ARG","Argentina","M","Monthly","2023-07","Jul-2023","NATUSD","National currency per US dollar","0","Units",,,266.2262,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-01","Jan-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-02","Feb-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-03","Mar-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-04","Apr-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-05","May-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-06","Jun-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-07","Jul-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-08","Aug-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-09","Sep-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-10","Oct-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-11","Nov-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2010-12","Dec-2010","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-01","Jan-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-02","Feb-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-03","Mar-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-04","Apr-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-05","May-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-06","Jun-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-07","Jul-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-08","Aug-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-09","Sep-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-10","Oct-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-11","Nov-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2011-12","Dec-2011","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-01","Jan-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-02","Feb-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-03","Mar-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-04","Apr-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-05","May-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-06","Jun-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-07","Jul-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-08","Aug-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-09","Sep-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-10","Oct-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-11","Nov-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2012-12","Dec-2012","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,3.75,,
"CCUS","Currency exchange rates, monthly average","SAU","Saudi Arabia","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,3.75,,
